_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,trip_nbr,trip_got_class,time_stamp,most_frequent
64e88b7e4b6b0cea4cd25a6c,6019,3.3,3.7,3.2,3.4,3.2,"{'chatty_score': 2.95, 'safety_score': 6.300000000000001, 'punctuality_score': 9.89, 'friendliness_score': 3.66, 'comfortibility_score': 6.719999999999999}",25,9.89,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:43:40.225,3
64e887cd4b6b0cea4cd24a25,1852,2.0,2.2,2.5,1.7,2.4,"{'chatty_score': 4.199999999999999, 'safety_score': 4.16, 'punctuality_score': 4.42, 'friendliness_score': 4.18, 'comfortibility_score': 3.59}",15,4.42,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:43:40.924,3
64e88fdc4b6b0cea4cd26fe5,11516,2.1,3.1,2.2,3.0,3.8,"{'chatty_score': 3.9699999999999998, 'safety_score': 7.24, 'punctuality_score': 6.7, 'friendliness_score': 5.960000000000001, 'comfortibility_score': 8.27}",15,8.27,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:44:00.693,5
64e8895c4b6b0cea4cd25102,3609,3.0,2.5,2.4,3.6,2.7,"{'chatty_score': 3.76, 'safety_score': 7.42, 'punctuality_score': 5.640000000000001, 'friendliness_score': 3.59, 'comfortibility_score': 5.67}",20,7.42,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:44:01.400,2
64e88b994b6b0cea4cd25af2,6153,3.4,2.9,2.4,2.9,2.6,"{'chatty_score': 5.8999999999999995, 'safety_score': 5.16, 'punctuality_score': 6.140000000000001, 'friendliness_score': 5.34, 'comfortibility_score': 4.12}",30,6.140000000000001,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:44:22.612,3
64e8872b4b6b0cea4cd2475f,1142,3.1,2.1,3.2,3.3,2.2,"{'chatty_score': 2.34, 'safety_score': 5.24, 'punctuality_score': 4.030000000000001, 'friendliness_score': 3.29, 'comfortibility_score': 7.02}",25,7.02,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:44:23.314,5
64e890214b6b0cea4cd27139,11856,2.3,3.5,3.5,2.0,2.5,"{'chatty_score': 4.739999999999999, 'safety_score': 7.94, 'punctuality_score': 7.9, 'friendliness_score': 5.249999999999999, 'comfortibility_score': 8.54}",15,8.54,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:44:45.526,5
64e8872e4b6b0cea4cd24769,1152,2.2,2.6,2.0,3.1,2.9,"{'chatty_score': 3.76, 'safety_score': 6.25, 'punctuality_score': 4.949999999999999, 'friendliness_score': 4.97, 'comfortibility_score': 5.23}",25,6.25,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:44:46.269,2
64e887324b6b0cea4cd2477a,1169,3.1,2.4,2.8,3.5,3.1,"{'chatty_score': 3.72, 'safety_score': 5.18, 'punctuality_score': 5.7, 'friendliness_score': 3.84, 'comfortibility_score': 4.74}",25,5.7,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:45:08.393,3
64e887724b6b0cea4cd24895,1452,3.6,4.3,3.0,4.3,4.5,"{'chatty_score': 4.08, 'safety_score': 5.13, 'punctuality_score': 5.51, 'friendliness_score': 4.22, 'comfortibility_score': 4.87}",30,5.51,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:45:09.098,3
64e8864c4b6b0cea4cd24388,159,2.6,3.7,3.4,2.8,2.8,"{'chatty_score': 27.45, 'safety_score': 17.559999999999995, 'punctuality_score': 21.19, 'friendliness_score': 31.05, 'comfortibility_score': 20.2}",15,31.05,friendliness_score,4,6,"{'1': 'chatty_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score'}",2023-08-26 11:46:54.215,4
64e88c6b4b6b0cea4cd25efd,7188,2.8,4.0,3.4,3.2,3.6,"{'chatty_score': 11.31, 'safety_score': 2.44, 'punctuality_score': 4.98, 'friendliness_score': 9.69, 'comfortibility_score': 5.3500000000000005}",15,11.31,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:45:31.969,1
64e88a754b6b0cea4cd255d5,4844,2.9,3.1,2.8,3.6,2.8,"{'chatty_score': 6.58, 'safety_score': 4.6000000000000005, 'punctuality_score': 3.57, 'friendliness_score': 9.379999999999999, 'comfortibility_score': 7.74}",20,9.379999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:45:32.699,4
64e8a140a2cae17a1e27224b,113379,4.1,3.1,2.9,4.0,3.5,"{'chatty_score': 31.520000000000007, 'safety_score': 23.63, 'punctuality_score': 21.650000000000002, 'friendliness_score': 31.610000000000003, 'comfortibility_score': 21.950000000000003}",30,31.610000000000003,friendliness_score,4,6,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'friendliness_score', '6': 'friendliness_score'}",2023-08-26 11:46:57.691,1
64e88d174b6b0cea4cd2624d,8036,2.6,3.0,2.7,2.9,2.3,"{'chatty_score': 6.66, 'safety_score': 5.4399999999999995, 'punctuality_score': 3.29, 'friendliness_score': 7.64, 'comfortibility_score': 5.640000000000001}",10,7.64,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:45:47.484,4
64e88b214b6b0cea4cd258c7,5598,2.6,3.6,3.4,2.5,3.8,"{'chatty_score': 6.08, 'safety_score': 4.23, 'punctuality_score': 3.3499999999999996, 'friendliness_score': 7.720000000000001, 'comfortibility_score': 6.129999999999999}",25,7.720000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:45:48.193,4
64e88e114b6b0cea4cd26718,9263,3.5,4.4,3.9,3.9,4.4,"{'chatty_score': 9.809999999999999, 'safety_score': 4.140000000000001, 'punctuality_score': 7.81, 'friendliness_score': 15.850000000000001, 'comfortibility_score': 5.289999999999999}",15,15.850000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:46:03.609,4
64e88d1f4b6b0cea4cd26274,8075,2.9,3.2,3.0,3.0,3.7,"{'chatty_score': 4.97, 'safety_score': 2.5, 'punctuality_score': 3.8600000000000003, 'friendliness_score': 5.029999999999999, 'comfortibility_score': 4.5200000000000005}",15,5.029999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:46:04.329,4
64e890054b6b0cea4cd270ad,11716,2.4,2.8,2.1,2.3,2.7,"{'chatty_score': 4.54, 'safety_score': 6.24, 'punctuality_score': 4.84, 'friendliness_score': 4.73, 'comfortibility_score': 6.739999999999999}",30,6.739999999999999,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:46:19.752,5
64e88e374b6b0cea4cd267d5,9452,4.1,3.5,3.3,4.1,3.2,"{'chatty_score': 3.4799999999999995, 'safety_score': 6.3, 'punctuality_score': 3.6, 'friendliness_score': 4.3500000000000005, 'comfortibility_score': 6.8}",20,6.8,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:46:20.465,5
64e88fc94b6b0cea4cd26f86,11421,3.6,3.6,3.5,4.0,3.2,"{'chatty_score': 8.23, 'safety_score': 5.24, 'punctuality_score': 5.140000000000001, 'friendliness_score': 12.42, 'comfortibility_score': 5.699999999999999}",20,12.42,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:46:36.363,4
64e889464b6b0cea4cd2509f,3510,2.8,2.9,3.1,2.3,3.6,"{'chatty_score': 3.5300000000000002, 'safety_score': 4.9, 'punctuality_score': 4.88, 'friendliness_score': 4.800000000000001, 'comfortibility_score': 3.42}",30,4.9,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:46:37.075,2
64e889df4b6b0cea4cd25342,4185,3.4,3.3,2.7,4.0,3.9,"{'chatty_score': 6.2, 'safety_score': 4.13, 'punctuality_score': 4.33, 'friendliness_score': 7.459999999999999, 'comfortibility_score': 6.36}",25,7.459999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:46:54.937,4
64e887734b6b0cea4cd2489b,1458,2.0,3.2,2.6,2.3,2.7,"{'chatty_score': 5.26, 'safety_score': 2.64, 'punctuality_score': 3.3200000000000003, 'friendliness_score': 3.64, 'comfortibility_score': 3.18}",15,5.26,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:46:55.645,1
64e8864c4b6b0cea4cd24389,160,4.2,2.9,3.1,4.4,3.3,"{'chatty_score': 25.610000000000003, 'safety_score': 12.75, 'punctuality_score': 23.07, 'friendliness_score': 12.479999999999999, 'comfortibility_score': 12.020000000000001}",25,25.610000000000003,chatty_score,1,6,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'chatty_score', '4': 'punctuality_score', '5': 'chatty_score', '6': 'chatty_score'}",2023-08-26 11:48:32.561,3
64e890804b6b0cea4cd2730a,12321,4.8,3.8,4.5,4.6,3.0,"{'chatty_score': 0.81, 'safety_score': 1.7200000000000002, 'punctuality_score': 0.6200000000000001, 'friendliness_score': 0.7, 'comfortibility_score': 1.04}",25,1.7200000000000002,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:47:28.825,2
64e8a284a2cae17a1e272883,114971,3.4,2.6,2.3,3.0,3.4,"{'chatty_score': 12.260000000000002, 'safety_score': 13.790000000000001, 'punctuality_score': 8.35, 'friendliness_score': 7.539999999999998, 'comfortibility_score': 15.979999999999999}",25,15.979999999999999,comfortibility_score,5,6,"{'1': 'friendliness_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'comfortibility_score', '6': 'comfortibility_score'}",2023-08-26 11:48:34.693,1
64e8892e4b6b0cea4cd25036,3405,3.0,3.5,2.7,3.1,2.8,"{'chatty_score': 2.37, 'safety_score': 2.0, 'punctuality_score': 0.9500000000000002, 'friendliness_score': 2.55, 'comfortibility_score': 0.71}",25,2.55,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:47:41.341,4
64e88c654b6b0cea4cd25ee0,7159,2.6,3.3,3.6,3.3,2.6,"{'chatty_score': 2.18, 'safety_score': 3.6, 'punctuality_score': 1.2999999999999998, 'friendliness_score': 2.6, 'comfortibility_score': 3.6399999999999997}",15,3.6399999999999997,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:47:53.515,5
64e88f104b6b0cea4cd26bfc,10515,2.6,2.5,3.6,3.2,3.1,"{'chatty_score': 1.62, 'safety_score': 1.6, 'punctuality_score': 1.87, 'friendliness_score': 1.59, 'comfortibility_score': 1.83}",15,1.87,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:48:06.643,3
64e890d34b6b0cea4cd274a3,12730,3.7,3.1,2.5,3.6,2.7,"{'chatty_score': 1.86, 'safety_score': 3.01, 'punctuality_score': 2.17, 'friendliness_score': 1.46, 'comfortibility_score': 2.2199999999999998}",20,3.01,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:48:19.881,2
64e8882f4b6b0cea4cd24bd1,2280,3.0,3.3,3.4,2.9,3.8,"{'chatty_score': 1.8000000000000003, 'safety_score': 2.4, 'punctuality_score': 1.87, 'friendliness_score': 1.71, 'comfortibility_score': 2.54}",30,2.54,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:48:33.190,5
64e8864c4b6b0cea4cd2438a,161,3.8,2.2,2.6,3.9,2.5,"{'chatty_score': 31.889999999999993, 'safety_score': 22.3, 'punctuality_score': 33.10999999999999, 'friendliness_score': 28.089999999999996, 'comfortibility_score': 27.739999999999995}",15,33.10999999999999,punctuality_score,3,6,"{'1': 'friendliness_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'punctuality_score', '6': 'punctuality_score'}",2023-08-26 11:51:09.521,1
64e887424b6b0cea4cd247c0,1239,3.2,2.6,3.1,3.3,3.3,"{'chatty_score': 5.98, 'safety_score': 2.06, 'punctuality_score': 3.5500000000000003, 'friendliness_score': 6.77, 'comfortibility_score': 2.12}",10,6.77,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:49:18.792,4
64e887724b6b0cea4cd24896,1453,4.2,3.8,3.6,4.0,3.4,"{'chatty_score': 6.03, 'safety_score': 2.11, 'punctuality_score': 6.19, 'friendliness_score': 9.9, 'comfortibility_score': 1.3199999999999998}",25,9.9,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:49:19.502,4
64e887444b6b0cea4cd247ca,1249,3.7,2.3,2.5,3.8,2.9,"{'chatty_score': 9.299999999999999, 'safety_score': 3.26, 'punctuality_score': 9.35, 'friendliness_score': 8.01, 'comfortibility_score': 6.75}",15,9.35,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:49:39.048,3
64e887744b6b0cea4cd2489d,1460,4.2,2.9,2.9,4.0,3.6,"{'chatty_score': 10.08, 'safety_score': 4.01, 'punctuality_score': 7.86, 'friendliness_score': 8.93, 'comfortibility_score': 5.029999999999999}",20,10.08,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:49:39.786,1
64e887474b6b0cea4cd247d8,1263,2.3,1.7,2.0,2.9,1.7,"{'chatty_score': 3.5999999999999996, 'safety_score': 5.040000000000001, 'punctuality_score': 5.440000000000001, 'friendliness_score': 3.49, 'comfortibility_score': 5.9}",15,5.9,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:50:01.184,5
64e887754b6b0cea4cd248a1,1464,3.2,4.2,3.2,4.0,4.5,"{'chatty_score': 9.549999999999999, 'safety_score': 8.89, 'punctuality_score': 10.74, 'friendliness_score': 8.75, 'comfortibility_score': 9.43}",10,10.74,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:50:01.896,3
64e8875e4b6b0cea4cd2483f,1366,3.4,2.6,2.3,3.7,2.4,"{'chatty_score': 3.84, 'safety_score': 2.57, 'punctuality_score': 3.83, 'friendliness_score': 3.8499999999999996, 'comfortibility_score': 2.8200000000000003}",15,3.8499999999999996,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:50:24.548,4
64e8877b4b6b0cea4cd248be,1493,3.5,3.0,2.9,4.0,3.0,"{'chatty_score': 6.859999999999999, 'safety_score': 5.329999999999999, 'punctuality_score': 7.02, 'friendliness_score': 6.199999999999999, 'comfortibility_score': 5.970000000000001}",20,7.02,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:50:25.249,3
64e887614b6b0cea4cd24848,1375,2.1,2.3,2.2,2.7,2.3,"{'chatty_score': 7.3500000000000005, 'safety_score': 4.33, 'punctuality_score': 5.18, 'friendliness_score': 5.43, 'comfortibility_score': 3.0000000000000004}",25,7.3500000000000005,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:50:47.219,1
64e8877b4b6b0cea4cd248bf,1494,4.0,3.6,2.7,4.0,3.5,"{'chatty_score': 3.4699999999999998, 'safety_score': 4.529999999999999, 'punctuality_score': 6.75, 'friendliness_score': 4.6, 'comfortibility_score': 5.140000000000001}",25,6.75,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:50:47.920,3
64e887674b6b0cea4cd24867,1406,3.5,3.0,2.8,3.8,3.0,"{'chatty_score': 12.31, 'safety_score': 4.96, 'punctuality_score': 8.83, 'friendliness_score': 10.35, 'comfortibility_score': 4.07}",25,12.31,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:51:10.224,1
64e887824b6b0cea4cd248dd,1524,4.4,3.9,4.4,4.1,3.1,"{'chatty_score': 8.09, 'safety_score': 4.779999999999999, 'punctuality_score': 8.15, 'friendliness_score': 7.619999999999999, 'comfortibility_score': 4.22}",25,8.15,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:51:10.993,3
64e8864c4b6b0cea4cd2438b,162,3.3,3.6,3.8,3.7,2.9,"{'chatty_score': 22.63, 'safety_score': 18.320000000000004, 'punctuality_score': 16.75, 'friendliness_score': 21.839999999999996, 'comfortibility_score': 21.599999999999998}",25,22.63,chatty_score,1,6,"{'2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score', '7': 'chatty_score'}",2023-08-26 11:54:20.957,1
64e887a34b6b0cea4cd2496c,1667,3.7,3.9,3.8,2.8,3.0,"{'chatty_score': 3.2600000000000002, 'safety_score': 6.959999999999999, 'punctuality_score': 5.9399999999999995, 'friendliness_score': 1.96, 'comfortibility_score': 4.529999999999999}",15,6.959999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:53:00.205,2
64e8a283a2cae17a1e27287d,114965,2.9,3.3,2.7,3.7,3.6,"{'chatty_score': 21.919999999999998, 'safety_score': 18.84, 'punctuality_score': 9.399999999999999, 'friendliness_score': 21.169999999999998, 'comfortibility_score': 18.160000000000004}",25,21.919999999999998,chatty_score,1,6,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score'}",2023-08-26 11:54:23.112,1
64e88af84b6b0cea4cd25812,5417,2.7,2.3,3.2,2.5,2.5,"{'chatty_score': 6.010000000000001, 'safety_score': 3.4699999999999998, 'punctuality_score': 4.08, 'friendliness_score': 4.07, 'comfortibility_score': 4.12}",15,6.010000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:53:20.172,1
64e88b864b6b0cea4cd25a98,6063,3.8,4.1,4.3,4.2,3.8,"{'chatty_score': 6.09, 'safety_score': 2.75, 'punctuality_score': 4.050000000000001, 'friendliness_score': 4.16, 'comfortibility_score': 2.9000000000000004}",15,6.09,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:53:34.713,1
64e88c7a4b6b0cea4cd25f43,7258,3.6,3.8,4.2,3.6,3.8,"{'chatty_score': 3.6000000000000005, 'safety_score': 4.37, 'punctuality_score': 3.1500000000000004, 'friendliness_score': 2.51, 'comfortibility_score': 3.88}",30,4.37,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:53:49.498,2
64e889b04b6b0cea4cd25274,3979,2.0,3.8,3.8,2.1,3.8,"{'chatty_score': 3.38, 'safety_score': 4.04, 'punctuality_score': 3.3600000000000003, 'friendliness_score': 2.6399999999999997, 'comfortibility_score': 3.86}",10,4.04,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:54:05.774,2
64e88c044b6b0cea4cd25cff,6678,3.6,3.5,3.4,4.0,3.8,"{'chatty_score': 3.4800000000000004, 'safety_score': 5.050000000000001, 'punctuality_score': 4.24, 'friendliness_score': 3.26, 'comfortibility_score': 3.8}",20,5.050000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:54:21.587,2
64e8864c4b6b0cea4cd2438c,163,2.6,2.2,2.5,2.7,2.8,"{'chatty_score': 17.679999999999996, 'safety_score': 22.999999999999996, 'punctuality_score': 14.270000000000003, 'friendliness_score': 13.25, 'comfortibility_score': 25.790000000000003}",10,25.790000000000003,comfortibility_score,5,6,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'punctuality_score', '4': 'safety_score', '5': 'comfortibility_score', '6': 'comfortibility_score'}",2023-08-26 11:56:02.208,1
64e88a304b6b0cea4cd254a7,4542,3.5,4.3,3.0,4.0,4.4,"{'chatty_score': 7.5600000000000005, 'safety_score': 1.3900000000000001, 'punctuality_score': 1.5300000000000002, 'friendliness_score': 5.24, 'comfortibility_score': 0.68}",30,7.5600000000000005,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:54:46.727,1
64e8a26aa2cae17a1e272808,114848,3.6,2.1,3.3,3.0,2.0,"{'chatty_score': 34.05999999999999, 'safety_score': 31.040000000000006, 'punctuality_score': 30.750000000000004, 'friendliness_score': 30.13, 'comfortibility_score': 32.12}",25,34.05999999999999,chatty_score,1,11,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'comfortibility_score', '7': 'chatty_score', '8': 'comfortibility_score', '9': 'comfortibility_score', '10': 'chatty_score', '11': 'chatty_score'}",2023-08-26 17:36:36.168,1
64e88f3f4b6b0cea4cd26cdd,10740,3.4,3.6,3.3,3.6,3.9,"{'chatty_score': 7.279999999999999, 'safety_score': 1.27, 'punctuality_score': 2.68, 'friendliness_score': 5.3500000000000005, 'comfortibility_score': 1.2200000000000002}",30,7.279999999999999,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:55:02.091,1
64e88fa34b6b0cea4cd26ecb,11234,2.8,2.9,2.7,2.2,3.4,"{'chatty_score': 5.75, 'safety_score': 2.86, 'punctuality_score': 3.54, 'friendliness_score': 4.8, 'comfortibility_score': 3.15}",10,5.75,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:55:17.178,1
64e890de4b6b0cea4cd274dc,12787,3.7,4.2,4.2,4.2,4.2,"{'chatty_score': 5.16, 'safety_score': 2.66, 'punctuality_score': 2.26, 'friendliness_score': 3.5800000000000005, 'comfortibility_score': 2.79}",10,5.16,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:55:32.141,1
64e8913b4b6b0cea4cd276a9,13248,3.6,3.7,4.1,4.2,4.2,"{'chatty_score': 4.4, 'safety_score': 3.7699999999999996, 'punctuality_score': 1.8199999999999998, 'friendliness_score': 3.0, 'comfortibility_score': 4.97}",30,4.97,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:55:47.383,5
64e889864b6b0cea4cd251bb,3794,3.2,4.0,4.0,2.8,3.8,"{'chatty_score': 3.63, 'safety_score': 3.58, 'punctuality_score': 2.5, 'friendliness_score': 3.7800000000000002, 'comfortibility_score': 4.9}",30,4.9,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:56:02.863,5
64e8864d4b6b0cea4cd2438d,164,2.4,3.7,2.9,3.1,3.9,"{'chatty_score': 13.5, 'safety_score': 23.01, 'punctuality_score': 9.75, 'friendliness_score': 14.92, 'comfortibility_score': 18.479999999999997}",10,23.01,safety_score,2,6,"{'1': 'safety_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'safety_score', '6': 'safety_score'}",2023-08-26 12:01:44.488,2
64e887144b6b0cea4cd246fa,1041,3.5,2.3,3.7,3.0,1.9,"{'chatty_score': 1.79, 'safety_score': 2.5900000000000003, 'punctuality_score': 1.0499999999999998, 'friendliness_score': 0.96, 'comfortibility_score': 2.1399999999999997}",30,2.5900000000000003,safety_score,2,1,{'1': 'safety_score'},2023-08-26 12:00:22.904,2
64e887e74b6b0cea4cd24a96,1965,2.4,2.4,2.1,2.5,2.3,"{'chatty_score': 2.83, 'safety_score': 5.76, 'punctuality_score': 2.84, 'friendliness_score': 2.4, 'comfortibility_score': 5.59}",20,5.76,safety_score,2,1,{'1': 'safety_score'},2023-08-26 12:00:39.122,2
64e88a424b6b0cea4cd254f4,4619,2.9,3.6,2.9,2.9,2.7,"{'chatty_score': 3.06, 'safety_score': 6.09, 'punctuality_score': 2.9400000000000004, 'friendliness_score': 2.62, 'comfortibility_score': 4.0}",30,6.09,safety_score,2,1,{'1': 'safety_score'},2023-08-26 12:00:55.789,2
64e88a994b6b0cea4cd25675,5004,3.9,2.8,2.9,3.4,2.2,"{'chatty_score': 4.18, 'safety_score': 3.3600000000000003, 'punctuality_score': 3.4800000000000004, 'friendliness_score': 2.55, 'comfortibility_score': 3.6000000000000005}",20,4.18,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 12:01:11.617,1
64e88d594b6b0cea4cd2638f,8358,2.0,1.7,1.7,2.1,2.2,"{'chatty_score': 2.36, 'safety_score': 4.17, 'punctuality_score': 2.6500000000000004, 'friendliness_score': 1.87, 'comfortibility_score': 3.06}",20,4.17,safety_score,2,1,{'1': 'safety_score'},2023-08-26 12:01:27.952,2
